route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000098,OCESN2051F4754535:2025-07-02T23:28:40Z,2051,0,118,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000099,OCESN2055F4710175:2025-07-02T23:28:40Z,2055,0,119,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000094,OCESN2057F4732879:2025-07-02T23:28:40Z,2057,0,120,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000035,OCESN2058F4741348:2025-07-02T23:28:40Z,2058,1,121,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000034,OCESN2058F4754534:2025-07-02T23:28:40Z,2058,1,122,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000100,OCESN2059F4535617:2025-06-17T23:52:01Z,2059,0,123,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000101,OCESN2060F4537148:2025-06-17T23:52:01Z,2060,1,124,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000102,OCESN2060F4537149:2025-07-02T23:28:40Z,2060,1,125,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000103,OCESN2060F4537150:2025-06-17T23:52:01Z,2060,1,126,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000104,OCESN2060F4754533:2025-07-02T23:28:40Z,2060,1,127,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000105,OCESN2061F4537151:2025-07-02T23:28:40Z,2061,0,128,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000043,OCESN2061F4537152:2025-06-18T23:50:29Z,2061,0,129,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000094,OCESN2061F4701957:2025-07-01T23:24:24Z,2061,0,130,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000106,OCESN2062F4537154:2025-06-17T23:52:01Z,2062,1,131,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000035,OCESN2062F4741328:2025-07-02T23:28:40Z,2062,1,132,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000107,OCESN2062F4754532:2025-07-02T23:28:40Z,2062,1,133,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000108,OCESN2064F4537155:2025-07-02T23:28:40Z,2064,1,134,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000094,OCESN2064F4642792:2025-07-02T23:28:40Z,2064,1,135,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000097,OCESN2064F4741317:2025-07-02T23:28:40Z,2064,1,136,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000109,OCESN2064F4754531:2025-07-02T23:28:40Z,2064,1,137,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000110,OCESN2065F4754530:2025-07-02T23:28:40Z,2065,0,138,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000035,OCESN2067F4732371:2025-07-02T23:28:40Z,2067,0,139,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000111,OCESN2067F4754526:2025-07-02T23:28:40Z,2067,0,140,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000112,OCESN2067F4754527:2025-07-02T23:28:40Z,2067,0,141,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000113,OCESN2067F4754528:2025-07-02T23:28:40Z,2067,0,142,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000114,OCESN2067F4754529:2025-07-02T23:28:40Z,2067,0,143,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000115,OCESN2069F4537156:2025-06-17T23:52:01Z,2069,0,144,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000116,OCESN2069F4537158:2025-06-17T23:52:01Z,2069,0,145,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000117,OCESN2071F4537159:2025-06-18T23:50:29Z,2071,0,146,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000023,OCESN2071F4701235:2025-06-28T23:46:52Z,2071,0,147,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000097,OCESN2071F4732898:2025-07-02T23:28:40Z,2071,0,148,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000118,OCESN2072F4615270:2025-07-02T23:28:40Z,2072,1,149,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000119,OCESN2072F4686325:2025-07-02T23:28:40Z,2072,1,150,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000004,OCESN2075F4320067:2025-05-27T00:06:32Z,2075,0,151,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000120,OCESN2075F4537161:2025-07-02T23:28:40Z,2075,0,152,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000017,OCESN2075F4537162:2025-06-17T23:52:01Z,2075,0,153,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000062,OCESN2075F4710172:2025-06-29T23:21:00Z,2075,0,154,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000119,OCESN2075F4720659:2025-07-02T23:28:40Z,2075,0,155,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000121,OCESN2076F4537164:2025-06-17T23:52:01Z,2076,1,156,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000035,OCESN2076F4720019:2025-07-02T23:28:40Z,2076,1,157,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000122,OCESN2076F4754524:2025-07-02T23:28:40Z,2076,1,158,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000123,OCESN2077F4537166:2025-06-17T23:52:01Z,2077,0,159,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000096,OCESN2077F4537167:2025-06-17T23:52:01Z,2077,0,160,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000004,OCESN2077F4537168:2025-06-17T23:52:01Z,2077,0,161,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000124,OCESN2077F4720018:2025-06-30T23:30:32Z,2077,0,162,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000125,OCESN2079F4537170:2025-07-01T23:24:24Z,2079,0,163,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000126,OCESN2080F4537171:2025-06-24T00:10:55Z,2080,0,164,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000127,OCESN2080F4537172:2025-06-17T23:52:01Z,2080,0,165,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000128,OCESN2080F4537173:2025-06-17T23:52:01Z,2080,0,166,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000129,OCESN2080F4537174:2025-07-02T23:28:40Z,2080,0,167,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000130,OCESN2080F4537175:2025-06-17T23:52:01Z,2080,0,168,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000131,OCESN2080F4537177:2025-06-17T23:52:01Z,2080,0,169,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000132,OCESN2080F4606408:2025-06-24T00:10:55Z,2080,0,170,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000133,OCESN2080F4615266:2025-06-22T02:30:55Z,2080,0,171,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000097,OCESN2082F4759512:2025-07-02T23:28:40Z,2082,1,172,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000134,OCESN2083F3863084:2025-03-15T22:26:26Z,2083,1,173,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000135,OCESN2083F3916521:2025-03-15T22:26:26Z,2083,1,174,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000136,OCESN2083F4537179:2025-06-17T23:52:01Z,2083,1,175,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000137,OCESN2083F4537180:2025-06-17T23:52:01Z,2083,1,176,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000138,OCESN2083F4537181:2025-06-17T23:52:01Z,2083,1,177,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000139,OCESN2083F4537182:2025-06-17T23:52:01Z,2083,1,178,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000140,OCESN2083F4537183:2025-06-17T23:52:01Z,2083,1,179,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000141,OCESN2083F4537184:2025-06-18T23:50:29Z,2083,1,180,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000142,OCESN2083F4537185:2025-06-17T23:52:01Z,2083,1,181,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000143,OCESN2083F4537186:2025-06-17T23:52:01Z,2083,1,182,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000144,OCESN2083F4537188:2025-06-17T23:52:01Z,2083,1,183,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000145,OCESN2083F4542757:2025-06-17T23:52:01Z,2083,1,184,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000146,OCESN2083F4573618:2025-06-18T23:50:29Z,2083,1,185,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000147,OCESN2083F4573619:2025-06-25T00:13:18Z,2083,1,186,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000094,OCESN2083F4746539:2025-07-01T23:24:24Z,2083,1,187,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000097,OCESN2085F4710174:2025-07-02T23:28:40Z,2085,0,188,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000094,OCESN2085F4720628:2025-07-01T23:24:24Z,2085,0,189,
FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37:,000148,OCESN2086F4625378:2025-06-29T23:21:00Z,2086,1,190,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000149,OCESN2087F4537192:2025-06-17T23:52:01Z,2087,0,191,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000150,OCESN2087F4537193:2025-06-17T23:52:01Z,2087,0,192,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000008,OCESN2087F4537196:2025-07-01T23:24:24Z,2087,0,193,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000151,OCESN2087F4537197:2025-06-17T23:52:01Z,2087,0,194,
